Identifiant d’acte,Type d’acte,Id Personne A,Id Personne B,Commune,Date,Num Vue
3129,Contrat de mariage,2832,7356,307,1781-01-04,17 et 18/102
3130,Mariage,2832,7708,355,1788-08-26,96/123
3131,Mariage,2834,8071,307,1796-06-13,4/008
3132,Mariage,2833,8072,289,1793-06-13,4/008
3133,Mariage,2835,7356,307,1781-01-23,332/361
3134,Mariage,2836,7459,350,1671-07-08,3/177
3135,Mariage,2837,4649,108,1684-10-23,16/166
3136,Mariage,2838,7853,108,1749-02-11,62/142
3137,Mariage,2839,6454,86,1658-11-09,12/035
3138,Mariage,1330,6711,56,1863-01-27,58/156
3139,Mariage,1351,6743,95,1754-07-27,n/a
3140,Mariage,1356,6794,161,,115/366
3141,Mariage,1353,6924,266,1704-01-09,73/119
3142,Mariage,1356,6983,324,,n/a
3143,Mariage,1355,7195,109,1746-07-05,83/190
3144,Mariage,1347,7256,73,1796-11-22,128/167
3145,Mariage,1349,7342,182,,170/236
3146,Publication de mariage,1349,7342,182,,161/236
3147,Mariage,1365,7348,139,1759-02-06,15/031
3148,Mariage,1359,7450,75,1764-11-06,157/161
3149,Mariage,1353,7458,290,1681-08-18,28/104
3150,Mariage,1353,7500,287,1721-02-19,39/164
3151,Mariage,1353,7511,287,1759-06-26,66/088
3152,Contrat de mariage,1337,7510,149,1759-06-26,n/a
3153,Mariage,1343,7544,89,1714-05-15,2/037
3154,Mariage,1353,7573,2,1770-11-20,151/158
3155,Mariage,1353,7651,365,1733-02-04,109/216
3156,Mariage,1358,7861,178,1725-07-17,12/122
3157,Mariage,1353,7890,238,1728-01-20,31/186
3158,Mariage,1348,7979,87,1829-01-20,117/458
3159,Mariage,1333,8077,295,1719-02-20,111/214
3160,Mariage,1353,8276,287,1730-01-18,79/164
3161,Mariage,1323,7518,236,1843-02-21,25/145
3162,Mariage,1324,5679,205,,83/121
3163,Mariage,1360,4284,218,1837-01-25,344/565
3164,Mariage,1366,6774,121,1863-06-30,144
3165,Mariage,1366,7697,121,1849-07-10,28/055
3166,Mariage,1326,4297,215,,n/a
3167,Mariage,1367,3788,286,1658-02-13,9/018
3168,Mariage,1368,4331,108,1642-02-26,36/069
3169,Mariage,1368,4335,19,1700-11-20,51/329
3170,Mariage,1370,4356,265,,n/a
3171,Mariage,1369,7530,265,1770-01-16,n/a
3172,Mariage,1372,5131,238,1653-09-15,28/166
3173,Mariage,1372,5210,365,1665-02-07,6/013
3174,Contrat de mariage,1371,6138,123,1658-06-02,291 et 292/606
3175,Publication de mariage,1373,5692,314,1858-10-10,115/246
3176,Mariage,1373,5692,314,1858-10-25,123/246
3177,Mariage,1374,8308,109,1884-02-06,2/087
3178,Publication de mariage,1375,4891,325,1861-01-20,280/310
3179,Mariage,1377,7036,351,1670-05-26,24/071
3180,Mariage,1377,7201,195,1660-08-01,52/064
3181,Mariage,1377,7710,195,1667-01-16,62/064
3182,Mariage,1378,7437,162,1890-06-16,69/122
3183,Contrat de mariage,1536,4113,123,1717-01-01,89/179
3184,Mariage,1380,6578,221,1763-11-22,57/267
3185,Mariage,1379,7617,243,1762-07-06,255/359
3186,Mariage,1381,7992,99,,n/a
3187,Mariage,1417,3556,370,1720-02-07,n/a
3188,Mariage,1417,3748,24,1719-02-20,84/160
3189,Mariage,1397,3771,230,1840-06-30,260/354
3190,Publication de mariage,1397,3771,230,1840-06-14,274/354
3191,Mariage,1417,3772,373,1718-02-28,71/152
3192,Mariage,1403,3929,174,1822-10-29,91/420
3193,Contrat de mariage,1417,3933,123,1682-11-29,603 et 604/660
3194,Mariage,1410,3936,236,1813-03-18,40/127
3195,Mariage,1393,3941,353,1841-11-20,60/185
3196,Mariage,1417,4002,325,1643-11-09,24/032
3197,Mariage,1427,4100,298,1784-11-22,n/a
3198,Mariage,1417,4223,175,1858-10-19,17/142
3199,Mariage,1414,4265,325,,90/310
3200,Mariage,1419,4435,324,1827-11-24,89/181
3201,Mariage,1417,4472,319,1792-04-24,3/073
3202,Mariage,1416,4511,302,1813-09-17,78/190
3203,Mariage,1417,4528,195,1629-02-26,12/064
3204,Mariage,1417,4545,189,1846-11-26,95/540
3205,Mariage,1387,4587,221,1802-02-15,23/029
3206,Mariage,1417,4651,290,1755-02-10,81/166
3207,Mariage,1392,4754,105,,n/a
3208,Mariage,1417,4763,307,1709-07-15,88/089
3209,Contrat de mariage,1417,4767,158,1731-01-18,167 et 168/458
3210,Mariage,1417,4791,370,1772-02-19,n/a
3211,Mariage,1417,4802,19,1754-02-01,173/225
3212,Mariage,1391,4823,221,1720-01-24,146/171
3213,Mariage,1415,4928,319,1758-07-01,104/349
3214,Mariage,1417,4932,266,1715-02-26,77/106
3215,Contrat de mariage,1417,4932,266,1715-02-26,279 et 280/624
3216,Mariage,1417,5001,302,1709-11-04,138/216
3217,Mariage,1407,5266,244,1773-10-19,40/231
3218,Mariage,1421,5442,99,1848-11-30,83/230
3219,Mariage,1406,5670,182,1837-04-11,8/288
3220,Publication de mariage,1406,5670,182,1837-03-26,26/288
3221,Mariage,1417,5744,286,1811-07-11,75/330
3222,Mariage,1418,5826,312,1677-09-13,21/072
3223,Mariage,1417,5885,287,1806-07-01,72/091
3224,Mariage,1390,5996,230,1880-06-28,85/102
3225,Mariage,1417,6078,239,1795-11-10,n/a
3226,Mariage,1417,6124,175,1831-06-27,288/306
3227,Mariage,1388,6156,162,1722-05-18,31/096
3228,Mariage,1423,6175,230,1840-06-02,255/354
3229,Publication de mariage,1423,6175,230,1840-05-17,272/354
3230,Mariage,1394,6229,25,1774-09-25,53/133
3231,Mariage,1417,6279,372,1741-11-22,11/148
3232,Mariage,1417,6341,99,1813-10-28,63/168
3233,Mariage,1401,6364,215,1817-12-30,n/a
3234,Contrat de mariage,1413,6369,56,1813-09-30,n/a
3235,Contrat de mariage,1400,6384,123,1690-07-09,16 et 17/447
3236,Mariage,1417,6515,175,1863-08-04,45/142
3237,Mariage,1398,6572,130,1837-01-24,87/375
3238,Mariage,1417,6642,189,1809-07-19,107/325
3239,Mariage,1417,6753,116,1737-07-01,n/a
3240,Mariage,1417,6866,265,,n/a
3241,Mariage,1417,7002,290,1722-10-19,145/230
3242,Publication de mariage,1389,7073,230,1867-05-14,133/161
3243,Mariage,1417,7103,287,1808-06-08,50/361
3244,Mariage,1399,7341,314,1760-07-02,283/300
3245,Mariage,1405,7453,99,1822-06-10,105/168
3246,Mariage,1417,7514,297,1765-11-27,64/084
3247,Mariage,1417,7546,165,1736-01-18,149/242
3248,Mariage,1420,7661,130,1806-07-08,144/413
3249,Mariage,1417,7768,230,1708-06-20,25/255
3250,Publication de mariage,1396,7835,230,1873-05-18,39/102
3251,Mariage,1417,7836,277,1873-06-03,n/a
3252,Mariage,1422,7862,189,1785-06-07,9/014
3253,Contrat de mariage,1417,7860,189,1785-06-06,107 et 108/312
3254,Mariage,1417,7885,309,1786-07-04,63/112
3255,Mariage,1425,7907,103,1786-06-26,26/123
3256,Mariage,1417,7942,319,1772-02-24,186/349
3257,Mariage,1395,7973,215,,n/a
3258,Mariage,1408,7989,25,1696-07-14,21/046
3259,Mariage,1417,7994,123,1632-08-02,23/113
3260,Contrat de mariage,1402,7993,123,1632-07-11,394 et 395/455
3261,Mariage,1428,8007,37,1701-02-04,33/158
3262,Mariage,1409,8015,274,1766-07-22,82/219
3263,Mariage,1417,8049,287,1833-06-11,167/392
3264,Mariage,1417,8099,315,1835-10-27,467/521
3265,Mariage,1412,8190,215,,n/a
3266,Mariage,1411,8198,215,,n/a
3267,Mariage,1417,8204,373,1746-10-05,62/137
3268,Mariage,1404,8305,85,1674-02-05,9/123
3269,Mariage,1382,7126,314,1779-02-09,160/290
3270,Mariage,1384,4786,218,1874-11-18,52/109
3271,Divorce,1385,4787,217,1894-06-12,n/a
3272,Mariage,1386,4218,191,1873-09-10,3/122
3273,Mariage,1386,4644,191,1880-06-09,38/122
3274,Mariage,1424,4532,230,1887-01-12,20/102
3275,Mariage,1426,7846,121,1867-11-27,108
3276,Mariage,1383,4058,342,1865-02-14,66/093
3277,Mariage,1509,1103,266,1711-06-22,40/106
3278,Publication de mariage,1513,1204,325,1837-05-08,62/354
3279,Mariage,1514,1205,302,1837-06-26,9/172
3280,Mariage,1528,1801,31,1841-05-23,292
3281,Contrat de mariage,1509,3678,58,1723-01-11,43 et 44/314
3282,Mariage,1509,3682,266,1698-07-01,14/119
3283,Mariage,1433,3733,325,1813-07-08,300/443
3284,Mariage,1529,3792,108,1696-02-08,156/166
3285,Mariage,1520,3800,325,1836-06-27,351/352/376
3286,Publication de mariage,1520,3804,325,1836-05-15,373/376
3287,Mariage,1534,3833,58,1682-02-09,71/072
3288,Mariage,1493,3882,6,1763-07-19,156/338
3289,Mariage,1498,3890,132,1851-09-23,n/a
3290,Mariage,1505,3893,31,1750-02-09,112
3291,Mariage,1509,4001,162,1772-01-07,164/209
3292,Mariage,1522,4044,132,1882-04-24,n/a
3293,Mariage,1509,4112,123,1717-10-20,40/143
3294,Mariage,1483,4165,31,1789-10-06,42
3295,Contrat de mariage,1509,4171,37,,399 et 400/502
3296,Mariage,1523,4193,58,1749-07-08,61/090
3297,Mariage,1500,4200,314,1808-05-17,178/376
3298,Mariage,1515,4322,58,1740-07-06,62/073
3299,Mariage,1521,4399,73,1755-05-27,97/171
3300,Mariage,1509,4406,238,1701-04-12,59/187
3301,Mariage,1509,4439,238,1686-02-05,120/145
3302,Mariage,1509,4479,370,1712-06-29,n/a
3303,Mariage,1509,4518,290,1695-11-23,81/104
3304,Contrat de mariage,1460,4537,12,1763-06-17,n/a
3305,Mariage,1509,4576,145,1748-11-06,114/169
3306,Mariage,1509,4583,239,1810-05-24,n/a
3307,Mariage,1508,4584,293,1809-01-31,43/223
3308,Mariage,1509,4598,315,1809-04-26,185/362
3309,Mariage,1509,4616,373,1717-10-27,64/152
3310,Mariage,1482,4625,53,1734-07-04,61
3311,Mariage,1480,4697,244,1841-09-12,72/338
3312,Mariage,1503,4700,243,1787-01-30,144/207
3313,Mariage,1486,4771,39,1815-02-01,71/291
3314,Mariage,1509,4971,245,1672-02-09,n/a
3315,Mariage,1531,4999,351,1786-02-14,287/413
3316,Mariage,1509,5012,162,1763-01-23,202/209
3317,Mariage,1509,5016,221,1789-01-14,115/123
3318,Mariage,1509,5111,144,1716-06-22,139/148
3319,Mariage,1509,5131,332,,61/065
3320,Mariage,1488,5181,170,1791-01-11,12/023
3321,Mariage,1434,5196,155,1725-10-16,47/153
3322,Contrat de mariage,1435,5196,155,1725-09-23,107 à 109/394
3323,Mariage,1489,5269,108,1870-02-16,13/154
3324,Mariage,1485,5270,185,1796-04-14,21/045
3325,Mariage,1509,5313,158,1865-11-28,n/a
3326,Mariage,1481,5320,195,1768-02-15,151/166
3327,Contrat de mariage,1509,5319,155,1768-02-02,n/a
3328,Mariage,1467,5393,108,1675-02-20,98/114
3329,Mariage,1462,5405,203,,n/a
3330,Mariage,1462,5406,203,,59/366
3331,Mariage,1478,5451,268,1812-11-18,28/174
3332,Mariage,1509,5470,34,1688-03-01,102/124
3333,Mariage,1530,5486,108,1823-05-22,30/187
3334,Mariage,1499,5504,39,1752-06-26,60/113
3335,Mariage,1526,5514,31,1829-09-23,160
3336,Mariage,1477,5528,108,1897-07-05,121/146
3337,Publication de mariage,1487,5586,333,,61/245
3338,Mariage,1509,5585,170,,9/225
3339,Mariage,1532,5604,53,1690-05-06,50
3340,Mariage,1509,5735,145,1699-05-18,78/102
3341,Mariage,1459,5841,87,1827-11-07,48/458
3342,Mariage,1506,5835,162,1755-10-28,15/137
3343,Mariage,1509,5864,165,1781-05-30,8/156
3344,Mariage,1509,5852,200,1869-04-25,188/337
3345,Mariage,1461,5966,132,1807-11-16,n/a
3346,Mariage,1464,5975,96,1788-07-14,n/a
3347,Mariage,1509,5983,365,1704-11-25,n/a
3348,Mariage,1509,5988,323,1644-11-07,19/022
3349,Mariage,1473,6010,243,1790-06-01,185/207
3350,Mariage,1509,6069,215,1733-09-22,n/a
3351,Mariage,1516,6220,280,1783-02-11,148/283
3352,Mariage,1509,6253,233,1812-09-17,234/297
3353,Mariage,1472,6306,224,,60/104
3354,Mariage,1509,6316,297,1738-02-17,8/087
3355,Mariage,1509,6328,24,1704-04-14,30/160
3356,Mariage,1479,6337,39,,39/053
3357,Mariage,1509,6561,2,1835-01-13,147/470
3358,Mariage,1509,6615,144,1659-09-22,13/029
3359,Mariage,1504,6806,243,1779-08-10,47/207
3360,Mariage,1509,6895,290,1733-02-10,203/230
3361,Mariage,1509,6995,266,1716-02-05,87/106
3362,Mariage,1518,7030,281,1720-02-09,107/248
3363,Mariage,1509,7041,290,1761-01-20,126/166
3364,Mariage,1509,7059,297,1717-03-03,74/138
3365,Mariage,1509,7210,261,1752-11-28,23/125
3366,Mariage,1509,7259,53,1690-07-11,56
3367,Mariage,1465,7270,108,1684-11-21,18/166
3368,Mariage,1479,7274,39,1781-01-30,15/111
3369,Mariage,1509,7282,200,1864-01-24,144/370
3370,Mariage,1491,7403,155,1784-10-27,n/a
3371,Contrat de mariage,1492,7406,155,1784-10-27,119 et 120/493
3372,Mariage,1476,7447,170,1764-02-14,22/076
3373,Mariage,1509,7448,144,1689-01-24,61/073
3374,Mariage,1509,7470,162,1780-02-01,105/261
3375,Mariage,1474,7480,363,1764-06-19,21/130
3376,Mariage,1490,7506,108,1834-06-17,355/476
3377,Mariage,1517,7507,108,1806-08-27,141/251
3378,Mariage,1509,7534,155,1780-04-19,n/a
3379,Mariage,1432,7564,19,1656-02-26,6/011
3380,Mariage,1484,7654,306,1732-06-10,107/185
3381,Mariage,1509,7656,254,1778-06-30,99/216
3382,Mariage,1519,7733,324,,26/190
3383,Mariage,1475,7799,362,1785-11-15,n/a
3384,Mariage,1509,7818,340,1808-11-23,49/162
3385,Mariage,1509,7857,7,,n/a
3386,Contrat de mariage,1509,7857,80,,107 et 108/654
3387,Mariage,1509,7918,370,1765-02-13,n/a
3388,Mariage,1509,7938,67,,30/273
3389,Mariage,1509,8009,20,1765-05-30,286/324
3390,Mariage,1509,8024,24,1711-01-12,57/160
3391,Mariage,1509,8075,242,1691-07-06,49/065
3392,Contrat de mariage,1509,8087,155,1758-01-18,n/a
3393,Mariage,1527,8085,194,1758-02-06,2/011
3394,Mariage,1509,8096,266,1733-02-09,20/108
3395,Mariage,1509,8135,370,1743-07-02,n/a
3396,Mariage,1494,8172,360,1756-09-22,20/046
3397,Mariage,1509,8257,68,1820-02-09,7/385
3398,Mariage,1468,8283,31,1841-11-22,314
3399,Mariage,1469,8324,142,1809-10-18,29/177
3400,Mariage,1430,4134,174,1843-08-03,16/079
3401,Publication de mariage,1431,4543,174,1828-08-31,318/420
3402,Mariage,1431,4544,174,1828-09-30,302/420
3403,Mariage,1436,6474,314,1881-05-16,125/140
3404,Mariage,1438,5353,31,1880-04-19,74
3405,Mariage,1439,7357,52,1903-09-20,7/032
3406,Mariage,1437,7823,31,1888-02-06,27
3407,Mariage,1455,3793,108,1829-09-18,256/272
3408,Mariage,1440,3817,325,1904-11-14,8/023
3409,Mariage,1451,3861,132,1891-04-29,n/a
3410,Mariage,1454,3949,108,1875-06-08,68/154
3411,Mariage,1441,4106,351,1822-01-28,184/424
3412,Publication de mariage,1452,4108,351,1822-01-06,210/424
3413,Publication de mariage,1442,4107,89,1822-01-06,325/326/385
3414,Publication de mariage,1448,4151,314,1866-04-15,153/298
3415,Mariage,1452,4195,315,1861-11-05,198/374
3416,Mariage,1450,4258,215,1892-11-08,n/a
3417,Mariage,1457,4919,31,1878-02-24,58
3418,Mariage,1446,4987,108,1818-08-01,149/431
3419,Publication de mariage,1447,5173,182,1853-10-30,257/303
3420,Mariage,1449,5260,93,1788-10-21,n/a
3421,Mariage,1445,6270,39,1888-09-25,25/099
3422,Mariage,1456,6622,243,1873-05-27,3/178
3423,Mariage,1452,7381,189,1885-09-14,n/a
3424,Mariage,1452,7670,50,1855-11-21,4/127
3425,Mariage,1444,7821,89,1877-02-05,53/096
3426,Publication de mariage,1443,8048,182,1840-06-14,126/288
3427,Mariage,1458,4278,230,1899-11-07,100/102
3428,Mariage,1463,6542,281,1878-05-19,90/134
3429,Mariage,1466,5485,290,1877-09-26,29/047
3430,Mariage,1470,6649,99,1839-01-22,17/230
3431,Mariage,1471,7243,290,1849-10-03,136/262
3432,Mariage,1496,4264,109,1826-11-07,196/424
3433,Mariage,1495,4504,217,1896-04-29,n/a
3434,Mariage,1497,1650,302,1879-06-25,40/144
3435,Publication de mariage,1501,6067,314,1834-05-25,111/432
3436,Mariage,1501,6067,314,1834-07-23,95/432
3437,Mariage,1502,6097,52,1893-06-05,106/173
3438,Mariage,1507,7603,273,1854-07-10,464/504
3439,Mariage,1525,6114,235,1835-09-14,209/211
3440,Mariage,1524,7671,50,1854-05-03,278/289
3441,Contrat de mariage,1533,6260,80,,426 à 429/443
3442,Mariage,1535,6856,31,1858-05-05,18
3443,Mariage,1453,8162,245,1835-11-24,n/a
3444,Mariage,1545,4343,244,1814-02-20,6/071
3445,Publication de mariage,1545,4343,244,1814-02-06,35/071
3446,Mariage,1551,4569,39,1876-07-03,121/159
3447,Mariage,1554,4962,17,1798-08-29,8/008
3448,Mariage,1548,4965,17,,16/053
3449,Publication de mariage,1557,5252,108,1831-05-15,84/476
3450,Mariage,1540,5380,132,1813-05-07,n/a
3451,Mariage,1556,5400,108,1901-04-15,5/021
3452,Mariage,1557,5491,108,1809-11-24,172/189
3453,Mariage,1549,5506,93,1789-07-29,n/a
3454,Publication de mariage,1546,5818,314,1870-04-24,3/140
3455,Mariage,1552,6466,147,,134/247
3456,Mariage,1555,6472,108,1888-06-11,26/146
3457,Mariage,1540,6532,132,1833-09-20,n/a
3458,Mariage,1542,6645,171,1823-10-13,129/226
3459,Mariage,1539,6744,132,1865-06-18,n/a
3460,Mariage,1554,7196,238,1649-10-26,201/211
3461,Mariage,1551,7251,274,1866-08-26,34/118
3462,Mariage,1547,7477,244,1848-06-25,56/365
3463,Mariage,1550,8070,93,1763-01-03,n/a
3464,Mariage,1537,8263,46,1774-02-01,149/172
3465,Mariage,1538,4871,236,1889-05-07,71/107
3466,Mariage,1541,5745,314,1894-01-16,98/121
3467,Mariage,1543,5819,314,1870-05-16,9/140
3468,Mariage,1553,6404,218,1856-01-02,95/232
3469,Mariage,1558,5149,325,1870-02-22,5/145
3470,Publication de mariage,1558,5149,325,1870-01-30,2/145
3471,Mariage,1561,4656,158,1886-11-08,n/a
3472,Mariage,1561,6621,158,1899-09-12,n/a
3473,Mariage,1559,7100,325,1878-06-04,99/145
3474,Mariage,1560,5662,182,1896-11-17,133/158
3475,Mariage,1563,3828,235,1841-02-08,29/186
3476,Mariage,1566,3891,132,,n/a
3477,Mariage,1565,4910,153,1875-11-22,56
3478,Mariage,1570,5184,322,1778-02-10,147/338
3479,Mariage,1564,6368,215,1861-05-14,n/a
3480,Mariage,1567,6446,132,1833-09-24,n/a
3481,Mariage,1571,6475,31,1835-10-04,34
3482,Publication de mariage,1571,6475,281,1835-08-09,309/550
3483,Mariage,1562,6813,121,1877-01-23,87
3484,Publication de mariage,1568,3974,351,1833-10-27,182/543
3485,Publication de mariage,1569,3975,325,1833-10-27,214/376
3486,Mariage,1573,5593,99,1886-09-01,88/152
3487,Mariage,1572,6064,56,1866-11-20,93/156
3488,Mariage,1574,4841,162,1902-06-16,23/066
3489,Mariage,1575,7127,351,1904-09-27,6/014
3490,Mariage,1623,3557,370,1735-01-19,n/a
3491,Mariage,1630,3791,108,1815-11-27,406/421
3492,Mariage,1623,3877,287,1850-02-06,48/202
3493,Publication de mariage,1613,4135,314,,19/121
3494,Mariage,1613,4135,314,,22/030
3495,Mariage,1623,4221,287,1816-10-29,345/361
3496,Mariage,1610,4458,236,1817-03-03,56/127
3497,Publication de mariage,1633,4519,182,1806-09-07,90/317
3498,Mariage,1576,4551,325,1806-01-31,192/193/310
3499,Publication de mariage,1576,4551,325,1806-01-19,233/310
3500,Mariage,1623,4570,238,1739-02-09,100/140
3501,Mariage,1631,4749,31,1830-06-07,186
3502,Mariage,1595,4774,99,1807-11-18,20/168
3503,Mariage,1593,4870,236,1813-04-26,42/127
3504,Mariage,1614,4894,89,1847-11-23,126/127/381
3505,Publication de mariage,1614,4894,89,1847-10-31,97/381
3506,Mariage,1624,4911,281,1808-12-15,68/413
3507,Mariage,1623,5067,24,1757-01-25,33/112
3508,Mariage,1590,5414,109,1723-01-28,44/139
3509,Publication de mariage,1599,5423,230,1809-10-01,126/274
3510,Mariage,1623,5463,51,1831-01-12,n/a
3511,Mariage,1632,5539,218,,18/020
3512,Mariage,1629,5546,215,1765-07-03,n/a
3513,Mariage,1625,5729,325,1708-07-03,23/197
3514,Mariage,1605,5829,281,1894-06-26,34/038
3515,Mariage,1609,5937,235,1809-01-30,54/211
3516,Mariage,1612,5949,218,1835-01-07,193/565
3517,Mariage,1627,6014,221,1787-02-20,95/123
3518,Mariage,1628,6016,368,1672-08-29,n/a
3519,Mariage,1623,6076,182,1783-06-17,67/190
3520,Mariage,1601,6127,361,1857-05-24,15/092
3521,Mariage,1597,6146,314,1742-11-28,74/300
3522,Mariage,1594,6305,235,1842-08-02,36/186
3523,Mariage,1622,6464,31,1864-01-19,53
3524,Mariage,1625,6465,325,1699-11-05,15/141
3525,Mariage,1581,6503,205,1766-01-07,34/136
3526,Mariage,1623,6631,11,1789-11-04,82/152
3527,Mariage,1606,6756,108,1756-02-24,18/056
3528,Mariage,1619,6847,162,1764-05-22,49/203
3529,Mariage,1623,6931,30,1779-11-23,21/025
3530,Mariage,1616,7035,186,1740-02-15,61/424
3531,Publication de mariage,1591,7076,230,1867-04-21,127/161
3532,Mariage,1608,7275,39,1860-09-17,31/159
3533,Mariage,1598,7345,215,1863-06-08,n/a
3534,Mariage,1615,7665,22,1855-06-19,83/155
3535,Mariage,1611,7738,351,1750-06-30,332/334
3536,Contrat de mariage,1623,7740,80,1750-06-11,110 et 111/423
3537,Mariage,1603,7887,162,,17/238
3538,Mariage,1607,7986,108,1863-05-04,74/130
3539,Mariage,1626,8116,55,1677-05-18,41/043
3540,Mariage,1592,8212,191,1827-06-26,159/216
3541,Mariage,1588,8284,31,1904-01-26,n/a
3542,Mariage,1578,6110,243,1891-11-24,137/178
3543,Mariage,1577,6608,147,1895-11-26,n/a
3544,Mariage,1579,7625,235,1876-11-28,19/135
3545,Mariage,1580,7638,121,1878-07-21,101
3546,Mariage,1583,4593,56,1867-05-07,99/156
3547,Mariage,1582,5056,56,1841-06-30,45/151
3548,Mariage,1584,6308,230,1894-07-01,66/102
3549,Mariage,1585,6671,235,1898-11-23,15/043
3550,Mariage,1587,3728,13,,29/366
3551,Mariage,1586,3730,13,1803-07-08,19/366
3552,Mariage,1589,8051,348,1878-03-27,24/091
3553,Mariage,1596,6669,236,1870-05-10,135/145
3554,Publication de mariage,1600,5168,174,1853-10-30,309/340
3555,Mariage,1600,5168,174,1853-11-09,296/340
3556,Mariage,1604,6096,121,1905-11-14,n/a
3557,Mariage,1618,5207,39,1896-06-09,78/099
3558,Mariage,1617,7939,171,1878-11-18,47/111
3559,Mariage,1620,5185,121,1806-10-02,204/285
3560,Mariage,1621,6143,121,1818-11-18,204/367
3561,Mariage,1634,6309,191,1878-01-29,27/122
3562,Mariage,1635,3731,13,1803-07-08,31/366
3563,Mariage,1602,4956,243,1737-06-18,205/251
3564,Mariage,1636,4856,109,1785-01-11,130/155
3565,Mariage,1637,3830,58,1665-02-16,29/064
3566,Mariage,1638,7391,58,1678-09-06,23/072
3567,Mariage,1637,8050,2,1784-11-23,15/071
3568,Publication de mariage,1646,5817,230,1859-05-22,38/161
3569,Mariage,1640,5607,20,1875-01-11,2/081
3570,Mariage,1641,3965,235,1876-07-04,18/135
3571,Mariage,1643,6084,182,1895-11-19,124/158
3572,Mariage,1644,4327,87,1868-02-19,142/151
3573,Mariage,1644,7307,87,1861-07-02,66/151
3574,Mariage,1645,4051,236,1850-09-09,55/145
3575,Mariage,1648,3820,325,1903-02-03,73/080
3576,Mariage,1649,3703,230,1896-01-28,76/102
3577,Mariage,1651,5817,230,1859-06-07,44/161
3578,Mariage,1652,8309,2,1814-11-22,176/274
3579,Mariage,1653,4814,293,1899-04-18,16/037
3580,Mariage,1654,5680,205,1725-05-15,229/326
3581,Mariage,1655,6054,205,1731-11-13,13/207
3582,Mariage,1655,6967,195,1643-02-03,26/064
3583,Mariage,1659,4280,243,1744-07-01,52/359
3584,Mariage,1668,4332,108,1722-02-13,27/147
3585,Mariage,1658,4444,162,1714-10-16,42/197
3586,Mariage,1670,4561,31,1900-11-28,n/a
3587,Contrat de mariage,1668,5060,189,1703-02-22,271 et 272/555
3588,Mariage,1663,5066,230,1703-05-02,290/309
3589,Mariage,1660,5440,325,1708-05-21,22/197
3590,Mariage,1666,5601,108,1810-02-09,11/421
3591,Mariage,1672,5832,46,1726-02-13,131/150
3592,Mariage,1662,5845,108,1712-02-03,12/092
3593,Mariage,1668,5867,287,1692-06-04,70/140
3594,Mariage,1665,5896,130,1822-07-17,32/227
3595,Mariage,1668,6495,53,1751-02-12,5
3596,Mariage,1671,6746,31,1876-02-22,45
3597,Mariage,1657,7468,56,1834-11-12,240/249
3598,Mariage,1656,7627,325,1690-11-11,144/158
3599,Mariage,1664,7762,132,1849-06-24,n/a
3600,Mariage,1661,7776,243,1761-06-22,246/359
3601,Mariage,1669,8282,31,1882-05-02,90
3602,Mariage,1667,8285,132,1889-02-05,n/a
3603,Mariage,1677,4920,31,1865-06-27,65
3604,Mariage,1674,4949,39,1878-01-22,130/159
3605,Mariage,1676,5561,31,1870-08-09,12
3606,Mariage,1675,6228,369,1788-10-28,48/073
3607,Mariage,1673,6745,31,1835-10-04,35
